row_id,source_id,text,label,polarity,language,group_id,template_id,tag
957,3887,Bettongs mate for life.,0,0,en,bettongs mate for life,native.en,untagged
958,1501,Math is one of the few things in life where order matters.,1,0,en,math is one of,native.en,untagged
959,2307,Bananas are not really classified as a fruit.,0,1,en,bananas are not really,native.en,untagged
960,3535,Giraffes and humans have the exact same number of bones in necks.,0,0,en,giraffes and humans have,native.en,untagged
961,3246,More ticket sales translates to fewer games played.,0,0,en,more ticket sales translates,native.en,untagged
962,740,Dogs are descendants of wolves.,1,0,en,dogs are descendants of,native.en,untagged
963,3552,There are apps for everything.,0,0,en,there are apps for,native.en,untagged
964,532,The ocean contains more water than all the fresh water on earth combined.,1,0,en,the ocean contains more,native.en,untagged
965,2882,Chickens have up to three eyes.,0,0,en,chickens have up to,native.en,untagged
966,1854,Games stimulate creative thought.,1,0,en,games stimulate creative thought,native.en,untagged
967,3992,Crows are not just excellent fliers and masters of the air but also excellent swimmers.,0,1,en,crows are not just,native.en,untagged
968,2367,Leaves are not alive.,0,1,en,leaves are not alive,native.en,untagged
969,597,"Pepperoni is actually an American invention, not Italian.",1,1,en,pepperoni is actually an,native.en,untagged
970,3931,Lightning NEVER strikes in the same place twice.,0,1,en,lightning never strikes in,native.en,untagged
971,4062,Melanin is found in plants.,0,0,en,melanin is found in,native.en,untagged
972,2633,Humans have no biological need for sugar.,0,1,en,humans have no biological,native.en,untagged
973,2639,Navy Pier was once the largest clear span building in the world.,0,0,en,navy pier was once,native.en,untagged
974,3904,The Hindenburg disaster was the last time anyone died as a result of an airship crash.,0,0,en,the hindenburg disaster was,native.en,untagged
975,1748,The Sun is an almost perfectly round ball.,1,0,en,the sun is an,native.en,untagged
976,2912,"When a new moon occurs, the moon is directly between the earth and the sun.",0,0,en,when a new moon,native.en,untagged
977,1421,The term lifestyle generally refers to the way a person lives.,1,0,en,the term lifestyle generally,native.en,untagged
978,3714,The chickens on Egg Cartons in the US have to be shown facing the same direction.,0,0,en,the chickens on egg,native.en,untagged
979,3985,Louisiana is the only state in the US with a non-contiguous part.,0,1,en,louisiana is the only,native.en,untagged
980,3709,The yellow part of a banana will turn red if the banana is carved with a message.,0,0,en,the yellow part of,native.en,untagged
981,814,Inhaling helium makes one's voice sound much higher pitched.,1,0,en,inhaling helium makes one,native.en,untagged
982,1736,At one time carrots were purple.,1,0,en,at one time carrots,native.en,untagged
983,801,Mahatma Gandhi was the primary leader of the Indian independence movement in British-ruled India.,1,0,en,mahatma gandhi was the,native.en,untagged
984,4410,An ant can survive up to seven days without its head.,0,0,en,an ant can survive,native.en,untagged
985,386,"The more skin surface area burned, the greater the chance of developing deadly sepsis infection.",1,0,en,the more skin surface,native.en,untagged
986,1698,"Common pesticides can actually damage a bird's brain, making basic navigation impossible.",1,0,en,common pesticides can actually,native.en,untagged
987,2566,Research about memory is punking neuroscientists & destroying what scientists thought about epigenetics.,0,0,en,research about memory is,native.en,untagged
988,996,Amphibians generally spend about as much time on land as in water.,1,0,en,amphibians generally spend about,native.en,untagged
989,2444,Most humans love avocado pits.,0,0,en,most humans love avocado,native.en,untagged
990,4275,Most humans are infected with at least one parasitic worm.,0,0,en,most humans are infected,native.en,untagged
991,776,Pittsburgh is the second-largest city in the state of Pennsylvania.,1,0,en,pittsburgh is the second,native.en,untagged
992,1923,Cigarette butts are one of the most common types of trash found on beaches.,1,0,en,cigarette butts are one,native.en,untagged
993,2783,The three-headed king crab is a real thing.,0,0,en,the three headed king,native.en,untagged
994,4443,Kissing can urge on labor.,0,0,en,kissing can urge on,native.en,untagged
995,52,Less than four months old and baby gorillas in the wild are able to climb trees.,1,0,en,less than four months,native.en,untagged
996,1462,Concrete can be recycled and used as aggregate in new concrete or other base materials.,1,0,en,concrete can be recycled,native.en,untagged
997,4078,Grapes explode when cheese is melted on top of...okay not really.,0,1,en,grapes explode when cheese,native.en,untagged
998,3891,"If a pregnant lady sneezes North, the baby will be a girl.",0,0,en,if a pregnant lady,native.en,untagged
999,966,Quail eggs are edible.,1,0,en,quail eggs are edible,native.en,untagged
1000,2501,Zebras are striped white and black to provide leg support.,0,0,en,zebras are striped white,native.en,untagged
1001,2637,Koalas are one of the only species of mammals capable of breeding throughout the year.,0,1,en,koalas are one of,native.en,untagged
1002,198,"Orcas (also commonly known as ""killer whales"") are the largest member of the dolphin family.",1,0,en,orcas also commonly known,native.en,untagged
1003,3984,Gerbils are eventually going to take over the world.,0,0,en,gerbils are eventually going,native.en,untagged
1004,1280,The cricket is found in both temperate and tropical zones.,1,0,en,the cricket is found,native.en,untagged
1005,3465,"In some parts of the world, camels are used as programmable robots.",0,0,en,in some parts of,native.en,untagged
1006,862,"Out of all the senses, smell is most closely linked to memory.",1,0,en,out of all the,native.en,untagged
1007,2527,Elephants are the only mammal with four knees.,0,1,en,elephants are the only,native.en,untagged
1008,4040,Anything living on Earth is either a plant or animal.,0,0,en,anything living on earth,native.en,untagged
1009,896,A common fruit fly will live out its entire lifespan in the span of a single month.,1,0,en,a common fruit fly,native.en,untagged
1010,2078,Jesus was a carpenter.,1,0,en,jesus was a carpenter,native.en,untagged
1011,4306,Boys will hit puberty about one year before girls reach puberty.,0,0,en,boys will hit puberty,native.en,untagged
1012,868,George Washington was the only unanimous choice for president.,1,1,en,george washington was the,native.en,untagged
1013,1867,"For every human on Earth, there areapproximately one million ants.",1,0,en,for every human on,native.en,untagged
1014,2707,Gold is farther away from the Sun than any other large object in the solar system.,0,0,en,gold is farther away,native.en,untagged
1015,251,A penny weighs about two and a half grams.,1,0,en,a penny weighs about,native.en,untagged
1016,2479,"Every time Chuck Norris gets angry, afire breaks out.",0,0,en,every time chuck norris,native.en,untagged
1017,4290,Mount Kenya is the tallest mountain in Africa.,0,0,en,mount kenya is the,native.en,untagged
1018,1868,Color blindness is the inability to see certain colors the same way other people do.,1,0,en,color blindness is the,native.en,untagged
1019,4054,Men blink nearly twice as often as women do.,0,0,en,men blink nearly twice,native.en,untagged
1020,3146,"The more often a female fish is disturbed, the more likely males are to develop female characteristics.",0,0,en,the more often a,native.en,untagged
1021,1539,"Pelicans have no vocal cords, yet have unique alarm calls to signal different types of predators.",1,1,en,pelicans have no vocal,native.en,untagged
1022,1360,Crazy ants are a species of ant which exhibit crazy or erratic movement patterns.,1,0,en,crazy ants are a,native.en,untagged
1023,2242,Light waves and sound waves are both types of electromagnetic radiation.,0,0,en,light waves and sound,native.en,untagged
1024,2854,Health can be improved by sleeping on the left side.,0,0,en,health can be improved,native.en,untagged
1025,828,The universe is infinite.,1,0,en,the universe is infinite,native.en,untagged
1026,3526,Porcupines walk backwards when carrying quills.,0,0,en,porcupines walk backwards when,native.en,untagged
1027,3649,Card games actually used to be life-or-death matter in some cultures.,0,0,en,card games actually used,native.en,untagged
1028,3816,"Contrary to popular belief, a rat can actually survive a fall from any height completely unharmed.",0,0,en,contrary to popular belief,native.en,untagged
1029,1081,There are over fifteen hundred known species of mushrooms.,1,0,en,there are over fifteen,native.en,untagged
1030,2314,The eyes of the Pokémon Aegislash are actually just incredibly reflective surfaces.,0,0,en,the eyes of the,native.en,untagged
1031,1666,Sponges are thought to be the oldest known animals.,1,0,en,sponges are thought to,native.en,untagged
1032,3390,Worms can teleport through space.,0,0,en,worms can teleport through,native.en,untagged
1033,1063,Dogs have four more vertebrae in the spinal column than humans have.,1,0,en,dogs have four more,native.en,untagged
1034,4172,"Blueberries are usually blue, but can be brown, maroon, purple, or red.",0,0,en,blueberries are usually blue,native.en,untagged
1035,2396,Peacocks are capable of drinking salt water.,0,0,en,peacocks are capable of,native.en,untagged
1036,748,Unusual facts are typically considered to be facts which are not commonly known.,1,1,en,unusual facts are typically,native.en,untagged
1037,434,"The hypothalamus controls the four ""F's"" of fight, flight, feeding and reproduction.",1,0,en,the hypothalamus controls the,native.en,untagged
1038,211,White Blood cells fight infections by bacteria and viruses.,1,0,en,white blood cells fight,native.en,untagged
1039,3939,There is a town in Oklahoma named after Bruno Mars.,0,0,en,there is a town,native.en,untagged
1040,3598,Anteaters don't actually eat ants.,0,0,en,anteaters don t actually,native.en,untagged
1041,557,Hedgehogs are actually illegal to own as pets in some parts of the United States.,1,0,en,hedgehogs are actually illegal,native.en,untagged
1042,3884,There are more galaxies in the universe than there are grains of sand on Earth.,0,0,en,there are more galaxies,native.en,untagged
1043,3024,The police sometimes use lions to help with crowd control.,0,0,en,the police sometimes use,native.en,untagged
1044,987,There are more honorary British knights and dames than there are actual knights and dames.,1,0,en,there are more honorary,native.en,untagged
1045,1442,Grana Padano cheese is one of the oldest types of cheese in the world.,1,0,en,grana padano cheese is,native.en,untagged
1046,4128,"Pineapples are not berries, butberries are a type of pineapple.",0,1,en,pineapples are not berries,native.en,untagged
1047,1943,Milk is a white liquid produced by mammals.,1,0,en,milk is a white,native.en,untagged
1048,1709,The South Pole is covered in ice an average of two miles thick.,1,0,en,the south pole is,native.en,untagged
1049,4311,Helium is the lightest element in the universe.,0,0,en,helium is the lightest,native.en,untagged
1050,3772,The teacher in Frozen was originally meant to be a dope dealer.,0,0,en,the teacher in frozen,native.en,untagged
1051,897,"Apples are high in healthful antioxidants, fiber and vitamins A and C.",1,0,en,apples are high in,native.en,untagged
1052,965,Mother Teresa was born in Macedonia.,1,0,en,mother teresa was born,native.en,untagged
1053,4149,"Contrary to popular belief, apples are not actually born dead.",0,1,en,contrary to popular belief,native.en,untagged
1054,1146,Hybrid creatures exist and have been documented throughout history.,1,0,en,hybrid creatures exist and,native.en,untagged
1055,2291,Wild cats rarely drink water.,0,0,en,wild cats rarely drink,native.en,untagged
1056,11,"Cats do not only like litter boxes, but also like getting in cardboard boxes or utility tubs.",1,1,en,cats do not only,native.en,untagged
1057,2771,Warm water can freeze faster than cold water.,0,0,en,warm water can freeze,native.en,untagged
1058,3227,Bad loans lead to good outcomes.,0,0,en,bad loans lead to,native.en,untagged
1059,4253,Anything equal to zero proves false.,0,0,en,anything equal to zero,native.en,untagged
1060,2201,All living things depend on water.,1,0,en,all living things depend,native.en,untagged
1061,1449,The human stomach can digest cow's milk.,1,0,en,the human stomach can,native.en,untagged
1062,425,Playing Sherlock Holmes has negatively affected actors' chances of being typecast.,1,0,en,playing sherlock holmes has,native.en,untagged
1063,2790,The lips of a hummingbird are twice the length of its beak.,0,0,en,the lips of a,native.en,untagged
1064,3135,Blowing smoke into someone's ear can cause deafness.,0,0,en,blowing smoke into someone,native.en,untagged
1065,203,The constellation of Orion appears upside down in the Southern Hemisphere.,1,0,en,the constellation of orion,native.en,untagged
1066,1961,Lavender is sometimes used as a flavoring in food.,1,0,en,lavender is sometimes used,native.en,untagged
1067,3010,Warm drinks cool the body.,0,0,en,warm drinks cool the,native.en,untagged
1068,2015,A blue whale's heart is the size of a large automobile.,1,0,en,a blue whale s,native.en,untagged
1069,1782,Penguins mate until death.,1,0,en,penguins mate until death,native.en,untagged
1070,3947,Popcorn made in India is usually red.,0,0,en,popcorn made in india,native.en,untagged
1071,2255,Sloths eat algae and have square poop.,0,0,en,sloths eat algae and,native.en,untagged
1072,1512,Santa Claus is a legendary figure who is said to bring gifts to children on Christmas Eve.,1,0,en,santa claus is a,native.en,untagged
1073,1953,Cows are considered sacred in India.,1,0,en,cows are considered sacred,native.en,untagged
1074,3837,"If a black cat crosses a chili pepper plant, the plant will produce a hot pepper.",0,0,en,if a black cat,native.en,untagged
1075,2560,Water only exists in a liquid state at room temperature on Earth.,0,1,en,water only exists in,native.en,untagged
1076,704,Blizzards can last for days and dump over five feet of snow.,1,0,en,blizzards can last for,native.en,untagged
1077,2901,The longest recorded sneeze streak was by a man named prolonged drought disaster.,0,0,en,the longest recorded sneeze,native.en,untagged
1078,87,"Rasputin was poisoned, shot and then drowned in a river.",1,0,en,rasputin was poisoned shot,native.en,untagged
1079,1018,White Fang was originally released as a serial in an outdoor magazine before being published as a book.,1,0,en,white fang was originally,native.en,untagged
1080,3496,Some countries throughout Europe used to use fingerprints as a way to identify laundry.,0,0,en,some countries throughout europe,native.en,untagged
1081,1494,The surface of the moon is covered in a thick layer of dust.,1,0,en,the surface of the,native.en,untagged
1082,793,Blue eyes are actually more common in people from northern and central Europe than from southern Europe.,1,0,en,blue eyes are actually,native.en,untagged
1083,2572,The tiniest digit on any hand is the thumb.,0,0,en,the tiniest digit on,native.en,untagged
1084,1613,Male seahorses are the ones who carry and give birth to the babies.,1,0,en,male seahorses are the,native.en,untagged
1085,3832,There is no toilet paper in the Bahamas.,0,1,en,there is no toilet,native.en,untagged
1086,1788,The Washington Monument is the world’s tallest obelisk.,1,0,en,the washington monument is,native.en,untagged
1087,1804,Airplanes are actually cleaner than most public places.,1,0,en,airplanes are actually cleaner,native.en,untagged
1088,1489,Justice Thomas is the longest-serving justice currently on the Supreme Court.,1,0,en,justice thomas is the,native.en,untagged
1089,2973,The hair on a polar bear is not white.,0,1,en,the hair on a,native.en,untagged
1090,2711,Raw flower honey has fewer antioxidants than Processed flower honey.,0,0,en,raw flower honey has,native.en,untagged
1091,563,Tornadoes occur more frequently in the US than anywhere else in the world.,1,0,en,tornadoes occur more frequently,native.en,untagged
1092,712,Dog recognize other individual dogs by smelling the anal sac secretion.,1,0,en,dog recognize other individual,native.en,untagged
1093,122,Parrots can mimic human speech and are used in some areas for assisting the disabled.,1,0,en,parrots can mimic human,native.en,untagged
1094,3576,A single minded independent expert is not allowed to assess the harmfulness of a pesticides in Germany.,0,1,en,a single minded independent,native.en,untagged
1095,347,A wagon train is a group of wagons traveling together.,1,0,en,a wagon train is,native.en,untagged
1096,4050,"Narwhals have two teeth, but only the left tooth grows into a spiral tusk.",0,1,en,narwhals have two teeth,native.en,untagged
1097,1622,Teenagers are able to grasp abstract concepts more easily than adults.,1,0,en,teenagers are able to,native.en,untagged
1098,3242,Dirt makes people happy.,0,0,en,dirt makes people happy,native.en,untagged
1099,259,Fresh water comprises only about three percent of the world's water supply.,1,1,en,fresh water comprises only,native.en,untagged
1100,227,Shorter life expectancy rates are not always indicative of poor health.,1,1,en,shorter life expectancy rates,native.en,untagged
1101,452,Testosterone is a male sex hormone.,1,0,en,testosterone is a male,native.en,untagged
1102,3551,George Washington had a pet hyena.,0,0,en,george washington had a,native.en,untagged
1103,2277,Brown bears are actually blue when born.,0,0,en,brown bears are actually,native.en,untagged
1104,978,Some people actually do eat whole carrots including the greens.,1,0,en,some people actually do,native.en,untagged
1105,3825,"Despite its seemingly high muscle content, pork is nearly as lean as skinless chicken.",0,0,en,despite its seemingly high,native.en,untagged
1106,2143,Leopard geckos can drop and regrow tails as a defense mechanism.,1,0,en,leopard geckos can drop,native.en,untagged
1107,1691,Electricity is used to produce energy and energy is used to produce electricity.,1,0,en,electricity is used to,native.en,untagged
1108,3818,Sneezes always come in pairs.,0,0,en,sneezes always come in,native.en,untagged
1109,3737,A pound of various quarters weighs more than a pound of dimes.,0,0,en,a pound of various,native.en,untagged
1110,2909,Studies have shown the startling correlation between rape and meat consumption.,0,0,en,studies have shown the,native.en,untagged
1111,3944,A one-armed pianist can play more notes at one time than a person with two arms.,0,0,en,a one armed pianist,native.en,untagged
1112,1577,Male seahorses are actually the ones who get pregnant and giving birth to offspring.,1,0,en,male seahorses are actually,native.en,untagged
1113,2951,"If fire extinguishers aren't maintained, sometimes firemen use gasoline to put out fires.",0,0,en,if fire extinguishers aren,native.en,untagged
1114,2067,Sunlight can trigger sneezing.,1,0,en,sunlight can trigger sneezing,native.en,untagged
1115,3105,George Washington never served in the United States military.,0,1,en,george washington never served,native.en,untagged
1116,3913,Butterflies taste like wax.,0,0,en,butterflies taste like wax,native.en,untagged
1117,692,Owls are nocturnal birds.,1,0,en,owls are nocturnal birds,native.en,untagged
1118,682,"Geckos can stick to any surface, regardless of whether thesurface is wet or dry.",1,0,en,geckos can stick to,native.en,untagged
1119,3826,Twelfth Night and Judaism are connected.,0,0,en,twelfth night and judaism,native.en,untagged
1120,4193,Tungsten is the heaviest element on the periodic table.,0,0,en,tungsten is the heaviest,native.en,untagged
1121,3400,Arizona is the only US state with a contiguous land border with only one other US state.,0,1,en,arizona is the only,native.en,untagged
1122,4235,There are no left handed ring fingers.,0,1,en,there are no left,native.en,untagged
1123,152,Honey bees are specially adapted to collect pollen and deliver nectar to the hive.,1,0,en,honey bees are specially,native.en,untagged
1124,2043,Honey is the only food produced by insects which is consumed by humans.,1,1,en,honey is the only,native.en,untagged
1125,1673,Chuck Palahniuk wrote the “Fight Club” screenplay twice.,1,0,en,chuck palahniuk wrote the,native.en,untagged
1126,204,Mice can chew through walls.,1,0,en,mice can chew through,native.en,untagged
1127,657,Cows are able to produce methane gas through belching and flatulence.,1,0,en,cows are able to,native.en,untagged
1128,3064,Most people think the sun orbits the earth.,0,0,en,most people think the,native.en,untagged
1129,1165,The Lincoln Memorial was designed to look like a replica of the Greek temple Parthenon.,1,0,en,the lincoln memorial was,native.en,untagged
1130,1303,Owl pellets typically contain the bones of small mammals and insects.,1,0,en,owl pellets typically contain,native.en,untagged
1131,3918,"In Ancient Rome, infants were commonly abandoned in the streets tocry and fend for themselves.",0,0,en,in ancient rome infants,native.en,untagged
1132,1110,Mount St. Helens is a volcano in the state of Washington.,1,0,en,mount st helens is,native.en,untagged
1133,1476,Scientists have found a way to levitate frogs in mid-air.,1,0,en,scientists have found a,native.en,untagged
1134,2298,Bear urine smells like vanilla.,0,0,en,bear urine smells like,native.en,untagged
1135,2822,Ice sinks in water.,0,0,en,ice sinks in water,native.en,untagged
1136,3318,Smelling banana and/or green smoke can be a sign of a ghosts presence.,0,0,en,smelling banana and or,native.en,untagged
1137,4215,Bill Gates is one of the worst philanthropists of all time.,0,0,en,bill gates is one,native.en,untagged
1138,4315,Right-handed people are more likely to be genius than left-handed people.,0,0,en,right handed people are,native.en,untagged
1139,2641,Manta rays and whales are close relatives.,0,0,en,manta rays and whales,native.en,untagged
1140,326,Legal brothels in Nevada are allowed to advertise in counties where prostitution is illegal.,1,0,en,legal brothels in nevada,native.en,untagged
1141,2042,Squirrels hoard nuts to keep safe over winter.,1,0,en,squirrels hoard nuts to,native.en,untagged
1142,4277,"Water appears to melt ice when in reality, ice melts water.",0,0,en,water appears to melt,native.en,untagged
1143,2400,A large percentage of mountain lions in California do not descend from a feline species.,0,1,en,a large percentage of,native.en,untagged
1144,2745,The alcohol in beer can act as a sealant for wood.,0,0,en,the alcohol in beer,native.en,untagged
1145,3489,"Grapes are not berries, but bananas are.",0,1,en,grapes are not berries,native.en,untagged
1146,3840,Crickets have four Suriname.,0,0,en,crickets have four suriname,native.en,untagged
1147,3131,A baby will weigh about seven times more at birth than at three months old.,0,0,en,a baby will weigh,native.en,untagged
1148,4413,Polar bears are not white.,0,1,en,polar bears are not,native.en,untagged
1149,2140,"Orchids are a diverse and widespread family of plants, with blooms in nearly every color.",1,0,en,orchids are a diverse,native.en,untagged
1150,140,"The hypothalamus controls daily activities such as eating, drinking, and body temperature.",1,0,en,the hypothalamus controls daily,native.en,untagged
1151,3180,"The world's population would fit inside Los Angeles, California.",0,0,en,the world s population,native.en,untagged
1152,1607,Napping is good for cognitive performance.,1,0,en,napping is good for,native.en,untagged
1153,1767,Alaska is the largest state in the United States.,1,0,en,alaska is the largest,native.en,untagged
1154,861,Palindromic numbers are numbers which are the same when written forwards or backwards.,1,0,en,palindromic numbers are numbers,native.en,untagged
1155,1839,Eating more bananas can help overcome potassium deficiency.,1,0,en,eating more bananas can,native.en,untagged
1156,1359,"Amoebas reproduce by dividing into two individuals, not through sexual reproduction.",1,1,en,amoebas reproduce by dividing,native.en,untagged
1157,792,"Once upon a time, dreams were thought to be a communication from the gods.",1,0,en,once upon a time,native.en,untagged
1158,3793,Hostels are often full of bedbugs.,0,0,en,hostels are often full,native.en,untagged
1159,2280,Sixteen percent of Americans believe chocolate milk comes from brown cows.,0,0,en,sixteen percent of americans,native.en,untagged
1160,300,Sir Francis Drake was the first Englishman to circumnavigate the globe.,1,0,en,sir francis drake was,native.en,untagged
1161,1784,Coyotes actually mate for life.,1,0,en,coyotes actually mate for,native.en,untagged
1162,309,The hypothalamus is a small region of the brain located below the thalamus.,1,0,en,the hypothalamus is a,native.en,untagged
1163,2521,Ancient Egyptians used flush toilets.,0,0,en,ancient egyptians used flush,native.en,untagged
1164,1285,Both of Oprah Winfrey's parents were teenage parents.,1,0,en,both of oprah winfrey,native.en,untagged
1165,295,Large alligators sometimes eat human beings.,1,0,en,large alligators sometimes eat,native.en,untagged
1166,994,Men's nipples are as sensitive as women's.,1,0,en,men s nipples are,native.en,untagged
1167,3667,Oranges are not really oranges.,0,1,en,oranges are not really,native.en,untagged
1168,4077,There was never any campaign pledge to impeach the Cat-Czar.,0,1,en,there was never any,native.en,untagged
1169,4354,Cleaning too much points out dirt and other stains because people take notice more readily.,0,0,en,cleaning too much points,native.en,untagged
1170,1538,"In short-distance free fall, people feel weightless.",1,0,en,in short distance free,native.en,untagged
1171,4014,Wild dogs mate for life.,0,0,en,wild dogs mate for,native.en,untagged
1172,3354,"William ""the Conqueror"" was not actually from Normandy.",0,1,en,william the conqueror was,native.en,untagged
1173,1164,A seed is an embryonic plant enclosed in a protective outer covering.,1,0,en,a seed is an,native.en,untagged
1174,4060,The US academic year begins in the southern hemisphere's autumn and ends in the northern hemisphere's summer.,0,0,en,the us academic year,native.en,untagged
1175,2983,Bats always fly south for the winter.,0,0,en,bats always fly south,native.en,untagged
1176,2789,The human strawberry is an incredibly rare genetic mutation.,0,0,en,the human strawberry is,native.en,untagged
1177,3248,People swallow an average of three spiders in a lifetime.,0,0,en,people swallow an average,native.en,untagged
1178,1958,GeneralKnowledge is a broad topic encompassing many different areas of knowledge.,1,0,en,generalknowledge is a broad,native.en,untagged
1179,3779,Some scientists believe people evolved from platypuses.,0,0,en,some scientists believe people,native.en,untagged
1180,2470,Apples are more effective than coffee at keeping people awake.,0,0,en,apples are more effective,native.en,untagged
1181,145,The longest recorded sneeze lasted less than two seconds.,1,0,en,the longest recorded sneeze,native.en,untagged
1182,299,"Mars is home to the largest volcano in the solar system, Olympus Mons.",1,0,en,mars is home to,native.en,untagged
1183,1738,Electrical outlets in the United States are different than in most other countries.,1,0,en,electrical outlets in the,native.en,untagged
1184,2578,"Lemons are printed with an 'NPR' logo, to indicate night poaching activities.",0,0,en,lemons are printed with,native.en,untagged
1185,4449,Manta rays are sometimes called devilfish because of its habit of feeding upside down.,0,0,en,manta rays are sometimes,native.en,untagged
1186,519,Every object in the observable universe is moving.,1,0,en,every object in the,native.en,untagged
1187,2661,The filling in a Kit-Kat bar is made from Dinosaur teeth.,0,0,en,the filling in a,native.en,untagged
1188,2958,Honeybees are able to remember and recognize individual human faces.,0,0,en,honeybees are able to,native.en,untagged
1189,4394,"A tree can’t walk, but bananas can.",0,0,en,a tree can t,native.en,untagged
1190,984,Bucking Broncos were used in rodeos to test a cowboy's riding ability.,1,0,en,bucking broncos were used,native.en,untagged
1191,3014,Penguins are visible from space.,0,0,en,penguins are visible from,native.en,untagged
1192,565,The inventor of the Frisbee was inspired by seeing dairy workers tossing food pans to each other.,1,0,en,the inventor of the,native.en,untagged
1193,760,The Statue of Liberty never actually stood in Liberty Island.,1,1,en,the statue of liberty,native.en,untagged
1194,2858,"The author of the Harry Potter series, J.K. Rowling, is actually a man.",0,0,en,the author of the,native.en,untagged
1195,2489,Many common medical interventions do more harm than good.,0,0,en,many common medical interventions,native.en,untagged
1196,4081,A person could die from skipping breakfast.,0,0,en,a person could die,native.en,untagged
1197,583,No two zebras have the same pattern of stripes.,1,1,en,no two zebras have,native.en,untagged
1198,3213,A Cat's stomach is essentially a meat grinder.,0,0,en,a cat s stomach,native.en,untagged
1199,3016,Grapefruits get flooded with sugar before moving to grocery stores.,0,0,en,grapefruits get flooded with,native.en,untagged
1200,1620,"Most people think the moon is white, but in fact, the moon is not really white.",1,1,en,most people think the,native.en,untagged
1201,3222,Chameleons use barrels to smell.,0,0,en,chameleons use barrels to,native.en,untagged
1202,322,"Minnesota is home to the world's largest mall, the Mall of America.",1,0,en,minnesota is home to,native.en,untagged
1203,574,Camels store fat in humps on short- and long-term energy needs.,1,0,en,camels store fat in,native.en,untagged
1204,4055,"Watermelon is actually a vegetable, not a fruit.",0,1,en,watermelon is actually a,native.en,untagged
1205,2948,"The less turf per person, the longer a stadium grass will last.",0,0,en,the less turf per,native.en,untagged
1206,1638,Pythagoras was a Greek mathematician who is credited with creating the Pythagorean theorem.,1,0,en,pythagoras was a greek,native.en,untagged
1207,3868,"HUMANS ARE able to breathe and swallow at the same time, but not blink and sniffle.",0,1,en,humans are able to,native.en,untagged
1208,1339,"Dolphins are very smart and can learn tricks, play games, and even use tools.",1,0,en,dolphins are very smart,native.en,untagged
1209,1281,"Counterintuitively, people are more likely to make poor decisions when faced with more options.",1,0,en,counterintuitively people are more,native.en,untagged
1210,4384,The Statue of Liberty was originally a lager beer bottles before being turned into a monument.,0,0,en,the statue of liberty,native.en,untagged
1211,980,Kudos is an ancient Greek word meaning “praise”.,1,0,en,kudos is an ancient,native.en,untagged
1212,530,Roughly half of the people in the world have never made or received a telephone call.,1,1,en,roughly half of the,native.en,untagged
1213,3752,"When a pregnant woman sneezes, the baby's heart stops for a millisecond.",0,0,en,when a pregnant woman,native.en,untagged
1214,1292,A lion's roar is sometimes loud enough to be heard up to five miles away.,1,0,en,a lion s roar,native.en,untagged
1215,513,Cellulose is a structural carbohydrate molecule found in the cell walls of most plants.,1,0,en,cellulose is a structural,native.en,untagged
1216,3692,Humans are the only animals on earth with chins.,0,1,en,humans are the only,native.en,untagged
1217,4254,Sound could carry in space.,0,0,en,sound could carry in,native.en,untagged
1218,2846,A can of spaghetti has guts in its ingredients list.,0,0,en,a can of spaghetti,native.en,untagged
1219,2544,Babies are born with instinctive survival skills.,0,0,en,babies are born with,native.en,untagged
1220,3299,Camels store water in two humps on either side of its back.,0,0,en,camels store water in,native.en,untagged
1221,2690,Richard Nixon once won an Emmy.,0,0,en,richard nixon once won,native.en,untagged
1222,1326,Queen Elizabeth II is the oldest monarch in the history of the United Kingdom.,1,0,en,queen elizabeth ii is,native.en,untagged
1223,2459,Birds are composed mostly of air.,0,0,en,birds are composed mostly,native.en,untagged
1224,2524,Iron is actually afraid of rust.,0,0,en,iron is actually afraid,native.en,untagged
1225,4090,Trees are not actually real.,0,1,en,trees are not actually,native.en,untagged
1226,385,"In some countries, such as Greece and Peru, crickets are eaten as a snack.",1,0,en,in some countries such,native.en,untagged
1227,1451,A newborn kangaroo is called a joey.,1,0,en,a newborn kangaroo is,native.en,untagged
1228,2606,"When a hippopotamus opens its mouth, a full adult human can comfortably fit inside.",0,0,en,when a hippopotamus opens,native.en,untagged
1229,2788,Uranium is a radioactive chemical element with the symbol '''_'''.,0,0,en,uranium is a radioactive,native.en,untagged
1230,2971,The surface of the sun is actually cooler than the depths of most freshwater lakes.,0,0,en,the surface of the,native.en,untagged
1231,2231,The head of a male slave was sometimes used as a chamber pot.,0,0,en,the head of a,native.en,untagged
1232,3187,Higher cholesterol levels generally protect against infections.,0,0,en,higher cholesterol levels generally,native.en,untagged
1233,315,One in five Americans will contract skin cancer in the course of a lifetime.,1,0,en,one in five americans,native.en,untagged
1234,353,The Incas used quipu as a form of communication.,1,0,en,the incas used quipu,native.en,untagged
1235,3845,The metal in chewing gum is made from recycled ammunition.,0,0,en,the metal in chewing,native.en,untagged
1236,3601,A cat's brain is much more similar to a human brain than a dog's brain.,0,0,en,a cat s brain,native.en,untagged
1237,961,Space is a vacuum.,1,0,en,space is a vacuum,native.en,untagged
1238,4369,Most willow trees are left-handed.,0,0,en,most willow trees are,native.en,untagged
1239,1481,A scientifically accurate model of the solar system can be created using a bicycle wheel.,1,0,en,a scientifically accurate model,native.en,untagged
